Tipo_dia	Modo	Paradero	Comuna	Media_hora	Subidas_Promedio
DOMINGO	Metro	FERROCARRIL	QUILICURA	8:30:00	14
DOMINGO	Metro	FERROCARRIL	QUILICURA	9:00:00	45
DOMINGO	Metro	FERROCARRIL	QUILICURA	9:30:00	12
DOMINGO	Metro	FERROCARRIL	QUILICURA	10:00:00	33
DOMINGO	Metro	FERROCARRIL	QUILICURA	10:30:00	14
DOMINGO	Metro	FERROCARRIL	QUILICURA	11:00:00	34
DOMINGO	Metro	FERROCARRIL	QUILICURA	11:30:00	36
DOMINGO	Metro	FERROCARRIL	QUILICURA	12:00:00	41
DOMINGO	Metro	FERROCARRIL	QUILICURA	12:30:00	20
DOMINGO	Metro	FERROCARRIL	QUILICURA	13:00:00	36
DOMINGO	Metro	FERROCARRIL	QUILICURA	13:30:00	25
DOMINGO	Metro	FERROCARRIL	QUILICURA	14:00:00	38
DOMINGO	Metro	FERROCARRIL	QUILICURA	14:30:00	51
DOMINGO	Metro	FERROCARRIL	QUILICURA	15:00:00	19
DOMINGO	Metro	FERROCARRIL	QUILICURA	15:30:00	37
DOMINGO	Metro	FERROCARRIL	QUILICURA	16:00:00	30
DOMINGO	Metro	FERROCARRIL	QUILICURA	16:30:00	35
DOMINGO	Metro	FERROCARRIL	QUILICURA	17:00:00	22
DOMINGO	Metro	FERROCARRIL	QUILICURA	17:30:00	26
DOMINGO	Metro	FERROCARRIL	QUILICURA	18:00:00	29
DOMINGO	Metro	FERROCARRIL	QUILICURA	18:30:00	39
DOMINGO	Metro	FERROCARRIL	QUILICURA	19:00:00	28
DOMINGO	Metro	FERROCARRIL	QUILICURA	19:30:00	25
DOMINGO	Metro	FERROCARRIL	QUILICURA	20:00:00	29
DOMINGO	Metro	FERROCARRIL	QUILICURA	20:30:00	15
DOMINGO	Metro	FERROCARRIL	QUILICURA	21:00:00	9
DOMINGO	Metro	FERROCARRIL	QUILICURA	21:30:00	10
DOMINGO	Metro	FERROCARRIL	QUILICURA	22:00:00	7
DOMINGO	Metro	FERROCARRIL	QUILICURA	22:30:00	2
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	7:00:00	13
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	7:30:00	73
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	8:00:00	97
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	8:30:00	85
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	9:00:00	68
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	9:30:00	112
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	10:00:00	87
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	10:30:00	71
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	11:00:00	66
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	11:30:00	106
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	12:00:00	89
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	12:30:00	105
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	13:00:00	118
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	13:30:00	104
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	14:00:00	107
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	14:30:00	131
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	15:00:00	128
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	15:30:00	125
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	16:00:00	118
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	16:30:00	137
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	17:00:00	173
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	17:30:00	149
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	18:00:00	207
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	18:30:00	220
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	19:00:00	259
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	19:30:00	225
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	20:00:00	299
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	20:30:00	308
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	21:00:00	259
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	21:30:00	325
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	22:00:00	406
DOMINGO	Metro	FRANCISCO BILBAO	LAS CONDES	22:30:00	152
DOMINGO	Metro	FRANKLIN	SANTIAGO	7:00:00	5
DOMINGO	Metro	FRANKLIN	SANTIAGO	7:30:00	112
DOMINGO	Metro	FRANKLIN	SANTIAGO	8:00:00	120
DOMINGO	Metro	FRANKLIN	SANTIAGO	8:30:00	120
DOMINGO	Metro	FRANKLIN	SANTIAGO	9:00:00	143
DOMINGO	Metro	FRANKLIN	SANTIAGO	9:30:00	182
DOMINGO	Metro	FRANKLIN	SANTIAGO	10:00:00	205
DOMINGO	Metro	FRANKLIN	SANTIAGO	10:30:00	216
DOMINGO	Metro	FRANKLIN	SANTIAGO	11:00:00	233
DOMINGO	Metro	FRANKLIN	SANTIAGO	11:30:00	267
DOMINGO	Metro	FRANKLIN	SANTIAGO	12:00:00	320
DOMINGO	Metro	FRANKLIN	SANTIAGO	12:30:00	328
DOMINGO	Metro	FRANKLIN	SANTIAGO	13:00:00	382
DOMINGO	Metro	FRANKLIN	SANTIAGO	13:30:00	412
DOMINGO	Metro	FRANKLIN	SANTIAGO	14:00:00	441
DOMINGO	Metro	FRANKLIN	SANTIAGO	14:30:00	440
DOMINGO	Metro	FRANKLIN	SANTIAGO	15:00:00	464
DOMINGO	Metro	FRANKLIN	SANTIAGO	15:30:00	385
DOMINGO	Metro	FRANKLIN	SANTIAGO	16:00:00	320
DOMINGO	Metro	FRANKLIN	SANTIAGO	16:30:00	416
DOMINGO	Metro	FRANKLIN	SANTIAGO	17:00:00	414
DOMINGO	Metro	FRANKLIN	SANTIAGO	17:30:00	377
DOMINGO	Metro	FRANKLIN	SANTIAGO	18:00:00	422
DOMINGO	Metro	FRANKLIN	SANTIAGO	18:30:00	317
DOMINGO	Metro	FRANKLIN	SANTIAGO	19:00:00	232
DOMINGO	Metro	FRANKLIN	SANTIAGO	19:30:00	138
DOMINGO	Metro	FRANKLIN	SANTIAGO	20:00:00	140
DOMINGO	Metro	FRANKLIN	SANTIAGO	20:30:00	92
DOMINGO	Metro	FRANKLIN	SANTIAGO	21:00:00	62
DOMINGO	Metro	FRANKLIN	SANTIAGO	21:30:00	36
DOMINGO	Metro	FRANKLIN	SANTIAGO	22:00:00	26
DOMINGO	Metro	FRANKLIN	SANTIAGO	22:30:00	18
DOMINGO	Metro	FRANKLIN	SANTIAGO	23:00:00	2
DOMINGO	Metro	GRECIA	ÑUÑOA	7:00:00	54
DOMINGO	Metro	GRECIA	ÑUÑOA	7:30:00	141
DOMINGO	Metro	GRECIA	ÑUÑOA	8:00:00	178
DOMINGO	Metro	GRECIA	ÑUÑOA	8:30:00	180
DOMINGO	Metro	GRECIA	ÑUÑOA	9:00:00	175
DOMINGO	Metro	GRECIA	ÑUÑOA	9:30:00	234
DOMINGO	Metro	GRECIA	ÑUÑOA	10:00:00	231
DOMINGO	Metro	GRECIA	ÑUÑOA	10:30:00	240
DOMINGO	Metro	GRECIA	ÑUÑOA	11:00:00	184
DOMINGO	Metro	GRECIA	ÑUÑOA	11:30:00	172
DOMINGO	Metro	GRECIA	ÑUÑOA	12:00:00	209
DOMINGO	Metro	GRECIA	ÑUÑOA	12:30:00	239
DOMINGO	Metro	GRECIA	ÑUÑOA	13:00:00	217
DOMINGO	Metro	GRECIA	ÑUÑOA	13:30:00	284
DOMINGO	Metro	GRECIA	ÑUÑOA	14:00:00	272
DOMINGO	Metro	GRECIA	ÑUÑOA	14:30:00	233
DOMINGO	Metro	GRECIA	ÑUÑOA	15:00:00	210
DOMINGO	Metro	GRECIA	ÑUÑOA	15:30:00	237
DOMINGO	Metro	GRECIA	ÑUÑOA	16:00:00	233
DOMINGO	Metro	GRECIA	ÑUÑOA	16:30:00	200
DOMINGO	Metro	GRECIA	ÑUÑOA	17:00:00	219
DOMINGO	Metro	GRECIA	ÑUÑOA	17:30:00	255
DOMINGO	Metro	GRECIA	ÑUÑOA	18:00:00	252
DOMINGO	Metro	GRECIA	ÑUÑOA	18:30:00	291
DOMINGO	Metro	GRECIA	ÑUÑOA	19:00:00	268
DOMINGO	Metro	GRECIA	ÑUÑOA	19:30:00	185
DOMINGO	Metro	GRECIA	ÑUÑOA	20:00:00	158
DOMINGO	Metro	GRECIA	ÑUÑOA	20:30:00	179
DOMINGO	Metro	GRECIA	ÑUÑOA	21:00:00	147
DOMINGO	Metro	GRECIA	ÑUÑOA	21:30:00	100
DOMINGO	Metro	GRECIA	ÑUÑOA	22:00:00	63
DOMINGO	Metro	GRECIA	ÑUÑOA	22:30:00	19
DOMINGO	Metro	GRECIA	ÑUÑOA	23:00:00	3
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	7:00:00	32
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	7:30:00	124
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	8:00:00	211
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	8:30:00	165
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	9:00:00	191
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	9:30:00	206
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	10:00:00	257
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	10:30:00	191
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	11:00:00	181
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	11:30:00	230
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	12:00:00	239
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	12:30:00	229
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	13:00:00	242
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	13:30:00	258
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	14:00:00	193
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	14:30:00	201
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	15:00:00	191
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	15:30:00	132
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	16:00:00	164
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	16:30:00	183
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	17:00:00	172
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	17:30:00	177
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	18:00:00	193
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	18:30:00	268
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	19:00:00	213
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	19:30:00	149
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	20:00:00	151
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	20:30:00	120
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	21:00:00	81
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	21:30:00	89
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	22:00:00	34
DOMINGO	Metro	GRUTA DE LOURDES	QUINTA NORMAL	22:30:00	26
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	7:00:00	5
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	7:30:00	29
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	8:00:00	70
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	8:30:00	39
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	9:00:00	40
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	9:30:00	50
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	10:00:00	62
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	10:30:00	61
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	11:00:00	62
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	11:30:00	59
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	12:00:00	59
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	12:30:00	74
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	13:00:00	78
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	13:30:00	85
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	14:00:00	70
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	14:30:00	55
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	15:00:00	49
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	15:30:00	54
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	16:00:00	61
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	16:30:00	60
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	17:00:00	90
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	17:30:00	95
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	18:00:00	111
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	18:30:00	89
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	19:00:00	126
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	19:30:00	98
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	20:00:00	94
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	20:30:00	62
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	21:00:00	61
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	21:30:00	33
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	22:00:00	39
DOMINGO	Metro	HERNANDO DE MAGALLANES	LAS CONDES	22:30:00	22
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	7:00:00	94
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	7:30:00	358
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	8:00:00	394
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	8:30:00	336
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	9:00:00	346
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	9:30:00	325
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	10:00:00	342
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	10:30:00	283
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	11:00:00	298
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	11:30:00	282
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	12:00:00	260
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	12:30:00	323
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	13:00:00	325
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	13:30:00	265
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	14:00:00	251
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	14:30:00	259
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	15:00:00	217
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	15:30:00	244
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	16:00:00	205
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	16:30:00	261
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	17:00:00	285
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	17:30:00	316
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	18:00:00	424
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	18:30:00	408
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	19:00:00	339
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	19:30:00	318
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	20:00:00	234
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	20:30:00	221
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	21:00:00	163
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	21:30:00	117
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	22:00:00	104
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	22:30:00	79
DOMINGO	Metro	HOSPITAL EL PINO	SAN BERNARDO	23:00:00	1
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	7:00:00	46
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	7:30:00	242
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	8:00:00	398
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	8:30:00	327
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	9:00:00	355
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	9:30:00	396
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	10:00:00	374
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	10:30:00	394
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	11:00:00	316
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	11:30:00	248
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	12:00:00	258
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	12:30:00	289
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	13:00:00	325
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	13:30:00	284
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	14:00:00	266
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	14:30:00	267
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	15:00:00	268
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	15:30:00	195
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	16:00:00	249
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	16:30:00	258
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	17:00:00	291
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	17:30:00	264
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	18:00:00	298
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	18:30:00	312
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	19:00:00	300
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	19:30:00	186
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	20:00:00	204
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	20:30:00	199
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	21:00:00	148
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	21:30:00	61
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	22:00:00	56
DOMINGO	Metro	HOSPITAL SOTERO DEL RIO	PUENTE ALTO	22:30:00	23
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	7:30:00	240
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	8:00:00	266
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	8:30:00	236
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	9:00:00	359
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	9:30:00	363
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	10:00:00	261
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	10:30:00	242
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	11:00:00	210
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	11:30:00	204
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	12:00:00	195
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	12:30:00	195
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	13:00:00	255
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	13:30:00	230
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	14:00:00	276
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	14:30:00	244
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	15:00:00	234
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	15:30:00	194
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	16:00:00	223
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	16:30:00	218
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	17:00:00	222
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	17:30:00	226
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	18:00:00	283
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	18:30:00	297
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	19:00:00	292
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	19:30:00	212
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	20:00:00	369
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	20:30:00	287
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	21:00:00	142
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	21:30:00	113
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	22:00:00	67
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	22:30:00	42
DOMINGO	Metro	HOSPITALES	INDEPENDENCIA	23:00:00	1
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	7:00:00	3
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	7:30:00	41
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	8:00:00	81
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	8:30:00	68
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	9:00:00	69
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	9:30:00	88
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	10:00:00	94
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	10:30:00	95
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	11:00:00	99
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	11:30:00	92
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	12:00:00	122
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	12:30:00	122
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	13:00:00	193
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	13:30:00	133
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	14:00:00	128
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	14:30:00	103
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	15:00:00	102
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	15:30:00	105
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	16:00:00	113
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	16:30:00	105
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	17:00:00	94
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	17:30:00	143
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	18:00:00	173
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	18:30:00	155
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	19:00:00	161
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	19:30:00	113
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	20:00:00	159
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	20:30:00	124
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	21:00:00	77
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	21:30:00	83
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	22:00:00	93
DOMINGO	Metro	INES DE SUAREZ	PROVIDENCIA	22:30:00	41
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	7:00:00	28
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	7:30:00	145
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	8:00:00	252
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	8:30:00	265
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	9:00:00	249
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	9:30:00	314
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	10:00:00	306
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	10:30:00	303
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	11:00:00	310
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	11:30:00	346
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	12:00:00	377
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	12:30:00	394
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	13:00:00	425
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	13:30:00	416
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	14:00:00	436
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	14:30:00	381
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	15:00:00	305
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	15:30:00	324
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	16:00:00	310
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	16:30:00	275
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	17:00:00	268
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	17:30:00	321
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	18:00:00	301
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	18:30:00	310
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	19:00:00	322
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	19:30:00	278
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	20:00:00	285
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	20:30:00	192
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	21:00:00	172
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	21:30:00	149
DOMINGO	Metro	IRARRAZAVAL	ÑUÑOA	22:00:00	132
